Date, Hour, GEOTHERMAL, BIOMASS, BIOGAS, SMALL HYDRO, WIND TOTAL, SOLAR PV, SOLAR THERMAL,
2016-10-28, 23, 919, 210, 171, 261, 355, 0, 0, 
2016-10-28, 24, 920, 206, 171, 219, 396, 0, 0, 
2016-10-29, 1, 921, 204, 170, 211, 359, 0, 0, 
2016-10-29, 2, 921, 201, 173, 212, 389, 0, 0, 
2016-10-29, 3, 921, 199, 173, 218, 384, 0, 0, 
2016-10-29, 4, 921, 201, 173, 217, 344, 0, 0, 
2016-10-29, 5, 920, 208, 174, 226, 262, 0, 0, 
2016-10-29, 6, 920, 215, 174, 258, 197, 0, 0, 
2016-10-29, 7, 920, 235, 174, 283, 201, 0, 0, 
2016-10-29, 8, 920, 238, 174, 285, 221, 324, 0, 
2016-10-29, 9, 919, 239, 175, 249, 219, 2712, 31, 
2016-10-29, 10, 917, 240, 174, 211, 228, 4459, 77, 
2016-10-29, 11, 916, 240, 173, 252, 229, 5395, 8, 
2016-10-29, 12, 914, 241, 173, 237, 239, 6292, 1, 
2016-10-29, 13, 914, 239, 173, 248, 259, 6005, 8, 
2016-10-29, 14, 914, 241, 173, 239, 440, 5134, 0, 
2016-10-29, 15, 914, 241, 173, 242, 330, 5149, 0, 
2016-10-29, 16, 914, 240, 173, 275, 199, 4646, 0, 
2016-10-29, 17, 915, 241, 172, 279, 202, 2614, 92, 
2016-10-29, 18, 916, 241, 172, 301, 200, 417, 0, 
2016-10-29, 19, 916, 241, 171, 356, 162, 0, 0, 
2016-10-29, 20, 917, 241, 170, 359, 229, 0, 0, 
2016-10-29, 21, 917, 240, 170, 320, 292, 0, 0, 
2016-10-29, 22, 917, 238, 172, 317, 191, 0, 0, 
2016-10-29, 23, 918, 239, 172, 287, 101, 0, 0, 
2016-10-29, 24, 918, 240, 172, 244, 106, 0, 0, 
2016-10-30, 1, 919, 239, 172, 255, 99, 0, 0, 
2016-10-30, 2, 920, 238, 173, 192, 206, 0, 0, 
2016-10-30, 3, 920, 241, 173, 188, 294, 0, 0, 
2016-10-30, 4, 920, 250, 173, 182, 415, 0, 0, 
2016-10-30, 5, 919, 247, 173, 182, 553, 0, 0, 
2016-10-30, 6, 916, 248, 173, 260, 724, 0, 0, 
2016-10-30, 7, 916, 247, 173, 279, 907, 0, 0, 
2016-10-30, 8, 916, 248, 172, 282, 1016, 186, 0, 
2016-10-30, 9, 915, 246, 172, 257, 1036, 1228, 0, 
2016-10-30, 10, 919, 247, 172, 196, 1047, 2409, 0, 
2016-10-30, 11, 919, 245, 172, 185, 1451, 3083, 0, 
2016-10-30, 12, 918, 244, 171, 226, 1143, 3249, 0, 
2016-10-30, 13, 916, 249, 171, 229, 1274, 3365, 0, 
2016-10-30, 14, 917, 247, 169, 221, 1686, 3999, 0, 
2016-10-30, 15, 917, 248, 170, 237, 2215, 4529, 0, 
2016-10-30, 16, 917, 250, 170, 238, 2357, 4236, 0, 
2016-10-30, 17, 918, 250, 171, 249, 2005, 2673, 0, 
2016-10-30, 18, 918, 247, 171, 272, 1812, 562, 0, 
2016-10-30, 19, 919, 248, 171, 318, 1591, 0, 0, 
2016-10-30, 20, 920, 249, 171, 321, 1599, 0, 0, 
2016-10-30, 21, 921, 249, 170, 278, 1740, 0, 0, 
2016-10-30, 22, 922, 249, 171, 270, 1731, 0, 0, 
2016-10-30, 23, 922, 248, 171, 258, 1711, 0, 0, 
2016-10-30, 24, 922, 246, 172, 238, 1893, 0, 0, 
2016-10-31, 1, 923, 245, 172, 196, 2060, 0, 0, 
2016-10-31, 2, 923, 246, 172, 162, 2427, 0, 0, 
2016-10-31, 3, 925, 244, 172, 158, 2484, 0, 0, 
2016-10-31, 4, 926, 247, 173, 159, 2291, 0, 0, 
2016-10-31, 5, 927, 252, 172, 196, 2053, 0, 0, 
2016-10-31, 6, 928, 251, 172, 213, 1838, 0, 0, 
2016-10-31, 7, 928, 245, 172, 261, 1689, 0, 0, 
2016-10-31, 8, 928, 251, 173, 275, 2256, 356, 0, 
2016-10-31, 9, 925, 252, 174, 286, 2377, 2363, 0, 
2016-10-31, 10, 923, 252, 174, 261, 1984, 4370, 24, 
2016-10-31, 11, 921, 249, 174, 256, 1901, 5692, 162, 
2016-10-31, 12, 920, 251, 174, 259, 1981, 5701, 261, 
2016-10-31, 13, 920, 255, 174, 259, 1880, 5797, 268, 
2016-10-31, 14, 919, 255, 175, 270, 1983, 5303, 330, 
2016-10-31, 15, 919, 258, 176, 284, 2477, 5133, 303, 
2016-10-31, 16, 918, 246, 176, 287, 2966, 4723, 281, 
2016-10-31, 17, 918, 228, 174, 291, 2958, 3772, 220, 
2016-10-31, 18, 917, 223, 174, 319, 2470, 957, 14, 
2016-10-31, 19, 917, 224, 174, 363, 2747, 0, 0, 
2016-10-31, 20, 917, 226, 173, 358, 2480, 0, 0, 
2016-10-31, 21, 918, 222, 172, 321, 2139, 0, 0, 
2016-10-31, 22, 919, 222, 168, 307, 2731, 0, 0, 
2016-10-31, 23, 918, 213, 168, 278, 3024, 0, 0, 
2016-10-31, 24, 919, 210, 168, 254, 2718, 0, 0, 
2016-11-01, 1, 917, 194, 163, 183, 2476, 0, 0, 
2016-11-01, 2, 918, 195, 161, 175, 2608, 0, 0, 
2016-11-01, 3, 919, 193, 161, 170, 2998, 0, 0, 
2016-11-01, 4, 920, 194, 164, 171, 2783, 0, 0, 
2016-11-01, 5, 919, 196, 168, 172, 2483, 0, 0, 
2016-11-01, 6, 919, 201, 165, 235, 2553, 0, 0, 
2016-11-01, 7, 919, 203, 152, 280, 2343, 0, 0, 
2016-11-01, 8, 919, 207, 152, 280, 1993, 333, 0, 
2016-11-01, 9, 916, 205, 153, 292, 1751, 2368, 0, 
2016-11-01, 10, 915, 203, 153, 245, 1844, 4230, 0, 
2016-11-01, 11, 913, 203, 152, 202, 2086, 5374, 25, 
2016-11-01, 12, 912, 201, 148, 193, 2376, 5900, 73, 
2016-11-01, 13, 913, 203, 149, 232, 2527, 6011, 240, 
2016-11-01, 14, 913, 205, 151, 246, 2843, 6051, 318, 
2016-11-01, 15, 913, 206, 152, 254, 2936, 6110, 414, 
2016-11-01, 16, 912, 207, 151, 288, 3030, 6092, 431, 
2016-11-01, 17, 911, 208, 152, 287, 2990, 4225, 330, 
2016-11-01, 18, 911, 209, 153, 301, 2858, 825, 29, 
2016-11-01, 19, 913, 208, 153, 356, 3005, 0, 0, 
2016-11-01, 20, 914, 209, 154, 319, 2786, 0, 0, 
2016-11-01, 21, 919, 208, 154, 311, 2542, 0, 0, 
2016-11-01, 22, 919, 204, 153, 295, 2283, 0, 0, 
2016-11-01, 23, 920, 190, 155, 273, 1802, 0, 0, 
2016-11-01, 24, 919, 184, 155, 249, 1400, 0, 0, 
2016-11-02, 1, 920, 182, 153, 221, 821, 0, 0, 
2016-11-02, 2, 921, 180, 153, 196, 546, 0, 0, 
2016-11-02, 3, 922, 181, 153, 149, 274, 0, 0, 
2016-11-02, 4, 923, 179, 153, 147, 184, 0, 0, 
2016-11-02, 5, 924, 184, 153, 199, 232, 0, 0, 
2016-11-02, 6, 926, 185, 143, 220, 278, 0, 0, 
2016-11-02, 7, 925, 191, 130, 247, 292, 0, 0, 
2016-11-02, 8, 926, 199, 129, 244, 242, 517, 0, 
2016-11-02, 9, 923, 208, 127, 253, 213, 3505, 226, 
2016-11-02, 10, 919, 210, 127, 245, 186, 6252, 463, 
2016-11-02, 11, 916, 210, 129, 209, 313, 7185, 546, 
2016-11-02, 12, 913, 209, 127, 211, 516, 7241, 524, 
2016-11-02, 13, 915, 208, 139, 218, 579, 6756, 503, 
2016-11-02, 14, 915, 206, 148, 234, 447, 6752, 500, 
2016-11-02, 15, 914, 208, 151, 251, 462, 6813, 516, 
2016-11-02, 16, 912, 216, 152, 273, 425, 6575, 515, 
2016-11-02, 17, 913, 217, 152, 282, 255, 4240, 406, 
2016-11-02, 18, 915, 216, 151, 321, 130, 839, 37, 
2016-11-02, 19, 918, 212, 151, 336, 44, 0, 0, 
2016-11-02, 20, 918, 214, 153, 336, 58, 0, 0, 
2016-11-02, 21, 924, 212, 153, 328, 87, 0, 0, 
2016-11-02, 22, 926, 206, 153, 286, 94, 0, 0, 
2016-11-02, 23, 925, 191, 153, 237, 99, 0, 0, 
2016-11-02, 24, 926, 186, 157, 220, 161, 0, 0, 
2016-11-03, 1, 927, 186, 161, 192, 172, 0, 0, 
2016-11-03, 2, 928, 187, 157, 189, 229, 0, 0, 
2016-11-03, 3, 928, 186, 155, 189, 278, 0, 0, 
2016-11-03, 4, 928, 184, 155, 183, 257, 0, 0, 
2016-11-03, 5, 927, 188, 155, 227, 262, 0, 0, 
2016-11-03, 6, 927, 194, 154, 260, 225, 0, 0, 
2016-11-03, 7, 926, 198, 154, 269, 132, 0, 0, 
2016-11-03, 8, 926, 207, 153, 271, 78, 402, 2, 
2016-11-03, 9, 926, 216, 155, 288, 125, 3213, 209, 
2016-11-03, 10, 919, 214, 156, 276, 142, 5998, 456, 
2016-11-03, 11, 907, 215, 151, 260, 168, 6768, 543, 
2016-11-03, 12, 905, 214, 152, 226, 274, 7192, 521, 
2016-11-03, 13, 904, 218, 155, 237, 330, 7219, 503, 
2016-11-03, 14, 903, 217, 155, 274, 352, 7221, 496, 
2016-11-03, 15, 905, 217, 155, 258, 271, 6985, 499, 
2016-11-03, 16, 905, 216, 155, 277, 185, 6199, 501, 
2016-11-03, 17, 906, 216, 155, 292, 106, 3921, 375, 
2016-11-03, 18, 908, 215, 153, 329, 41, 0, 21, 
2016-11-03, 19, 910, 209, 153, 342, 20, 0, 0, 
2016-11-03, 20, 911, 216, 154, 343, 26, 0, 0, 
2016-11-03, 21, 912, 213, 156, 307, 31, 0, 0, 
2016-11-03, 22, 914, 222, 153, 287, 34, 0, 0, 
2016-11-03, 23, 915, 206, 153, 269, 31, 0, 0, 
2016-11-03, 24, 916, 203, 153, 256, 28, 0, 0, 
2016-11-04, 1, 918, 203, 153, 239, 23, 0, 0, 
2016-11-04, 2, 918, 201, 153, 222, 45, 0, 0, 
2016-11-04, 3, 918, 201, 152, 210, 60, 0, 0, 
2016-11-04, 4, 918, 203, 152, 177, 48, 0, 0, 
2016-11-04, 5, 916, 198, 152, 226, 72, 0, 0, 
2016-11-04, 6, 916, 197, 152, 230, 107, 0, 0, 
2016-11-04, 7, 915, 192, 154, 280, 103, 0, 0, 
2016-11-04, 8, 916, 191, 153, 281, 81, 395, 0, 
2016-11-04, 9, 915, 195, 158, 272, 66, 3269, 176, 
2016-11-04, 10, 913, 198, 161, 260, 59, 5803, 437, 
2016-11-04, 11, 910, 215, 161, 246, 39, 6723, 481, 
2016-11-04, 12, 908, 222, 161, 237, 49, 6978, 477, 
2016-11-04, 13, 908, 223, 166, 242, 69, 6981, 489, 
2016-11-04, 14, 906, 225, 170, 241, 42, 6940, 492, 
2016-11-04, 15, 903, 226, 168, 250, 34, 6613, 490, 
2016-11-04, 16, 902, 219, 179, 261, 51, 5914, 476, 
2016-11-04, 17, 902, 208, 178, 278, 88, 3739, 315, 
2016-11-04, 18, 902, 208, 180, 338, 153, 0, 16, 
2016-11-04, 19, 904, 205, 184, 345, 205, 0, 0, 
2016-11-04, 20, 906, 205, 188, 347, 200, 0, 0, 
2016-11-04, 21, 907, 183, 189, 329, 195, 0, 0, 
2016-11-04, 22, 907, 170, 189, 283, 328, 0, 0, 
2016-11-04, 23, 908, 154, 187, 249, 448, 0, 0, 
2016-11-04, 24, 909, 149, 183, 248, 490, 0, 0, 
2016-11-05, 1, 909, 148, 180, 260, 610, 0, 0, 
2016-11-05, 2, 910, 144, 178, 240, 790, 0, 0, 
2016-11-05, 3, 910, 146, 178, 234, 865, 0, 0, 
2016-11-05, 4, 910, 148, 179, 233, 852, 0, 0, 
2016-11-05, 5, 911, 148, 178, 227, 630, 0, 0, 
2016-11-05, 6, 911, 151, 178, 237, 335, 0, 0, 
2016-11-05, 7, 911, 147, 181, 276, 174, 0, 0, 
2016-11-05, 8, 911, 150, 182, 281, 112, 403, 0, 
2016-11-05, 9, 911, 148, 181, 263, 80, 3230, 100, 
2016-11-05, 10, 909, 148, 181, 171, 75, 5519, 284, 
2016-11-05, 11, 907, 148, 180, 200, 60, 6607, 321, 
2016-11-05, 12, 905, 147, 180, 206, 65, 6876, 461, 
2016-11-05, 13, 903, 147, 180, 202, 57, 7068, 496, 
2016-11-05, 14, 902, 149, 182, 203, 53, 7071, 491, 
2016-11-05, 15, 900, 148, 181, 213, 229, 6920, 504, 
2016-11-05, 16, 899, 147, 181, 214, 692, 6209, 488, 
2016-11-05, 17, 900, 147, 181, 232, 1254, 3855, 357, 
2016-11-05, 18, 900, 148, 181, 289, 1481, 0, 23, 
2016-11-05, 19, 902, 149, 179, 321, 1761, 0, 0, 
2016-11-05, 20, 903, 149, 179, 319, 1829, 0, 0, 
2016-11-05, 21, 905, 151, 179, 284, 1959, 0, 0, 
2016-11-05, 22, 905, 150, 179, 277, 1785, 0, 0, 
2016-11-05, 23, 905, 147, 179, 256, 1902, 0, 0, 
2016-11-05, 24, 905, 149, 179, 248, 1623, 0, 0, 
2016-11-06, 1, 905, 148, 174, 240, 1537, 0, 0, 
2016-11-06, 2, 906, 149, 170, 237, 1827, 0, 0, 
2016-11-06, 3, 907, 149, 168, 242, 1160, 0, 0, 
2016-11-06, 4, 907, 149, 168, 236, 812, 0, 0, 
2016-11-06, 5, 908, 150, 168, 244, 851, 0, 0, 
2016-11-06, 6, 908, 153, 168, 250, 1337, 0, 0, 
2016-11-06, 7, 907, 150, 170, 277, 1176, 378, 0, 
2016-11-06, 8, 906, 151, 169, 257, 1232, 2650, 149, 
2016-11-06, 9, 907, 150, 170, 260, 1084, 5068, 266, 
2016-11-06, 10, 908, 151, 171, 222, 950, 5886, 300, 
2016-11-06, 11, 907, 149, 171, 164, 613, 6239, 426, 
2016-11-06, 12, 905, 149, 172, 165, 569, 6183, 374, 
2016-11-06, 13, 905, 149, 172, 167, 802, 6004, 354, 
2016-11-06, 14, 905, 148, 172, 188, 1116, 5245, 386, 
2016-11-06, 15, 905, 147, 171, 220, 1688, 5115, 278, 
2016-11-06, 16, 904, 148, 173, 241, 2020, 2957, 111, 
2016-11-06, 17, 905, 147, 170, 255, 2011, 0, 0, 
2016-11-06, 18, 905, 146, 169, 314, 2020, 0, 0, 
2016-11-06, 19, 906, 147, 170, 329, 2141, 0, 0, 
2016-11-06, 20, 907, 148, 169, 329, 1985, 0, 0, 
2016-11-06, 21, 908, 148, 167, 309, 1459, 0, 0, 
2016-11-06, 22, 909, 156, 167, 284, 1650, 0, 0, 
2016-11-06, 23, 909, 166, 168, 251, 1839, 0, 0, 
2016-11-06, 24, 909, 167, 168, 250, 1612, 0, 0, 
2016-11-07, 1, 909, 170, 168, 241, 925, 0, 0, 
2016-11-07, 2, 910, 166, 168, 239, 380, 0, 0, 
2016-11-07, 3, 910, 166, 168, 231, 170, 0, 0, 
2016-11-07, 4, 909, 166, 167, 231, 69, 0, 0, 
2016-11-07, 5, 909, 168, 167, 240, 90, 0, 0, 
2016-11-07, 6, 910, 170, 166, 247, 93, 0, 0, 
2016-11-07, 7, 909, 175, 165, 274, 44, 342, 0, 
2016-11-07, 8, 908, 184, 163, 272, 40, 2678, 129, 
2016-11-07, 9, 906, 195, 164, 274, 32, 5195, 402, 
2016-11-07, 10, 903, 197, 164, 240, 56, 6617, 517, 
2016-11-07, 11, 900, 196, 166, 231, 172, 6725, 509, 
2016-11-07, 12, 894, 198, 167, 220, 346, 6839, 487, 
2016-11-07, 13, 884, 206, 170, 217, 341, 6930, 481, 
2016-11-07, 14, 880, 207, 170, 235, 276, 6608, 493, 
2016-11-07, 15, 883, 207, 170, 235, 190, 6203, 488, 
2016-11-07, 16, 894, 205, 168, 246, 119, 3933, 386, 
2016-11-07, 17, 894, 206, 168, 253, 35, 0, 12, 
2016-11-07, 18, 898, 206, 172, 299, 22, 0, 0, 
2016-11-07, 19, 894, 205, 173, 301, 30, 0, 0, 
2016-11-07, 20, 900, 204, 175, 300, 76, 0, 0, 
2016-11-07, 21, 899, 201, 176, 299, 108, 0, 0, 
2016-11-07, 22, 896, 194, 179, 288, 165, 0, 0, 
2016-11-07, 23, 892, 164, 177, 273, 156, 0, 0, 
2016-11-07, 24, 888, 156, 180, 257, 173, 0, 0, 
2016-11-08, 1, 893, 156, 180, 248, 145, 0, 0, 
2016-11-08, 2, 894, 154, 180, 245, 166, 0, 0, 
2016-11-08, 3, 890, 154, 181, 238, 180, 0, 0, 
2016-11-08, 4, 894, 152, 179, 242, 195, 0, 0, 
2016-11-08, 5, 896, 156, 180, 254, 185, 0, 0, 
2016-11-08, 6, 899, 159, 180, 257, 153, 4, 0, 
2016-11-08, 7, 902, 162, 182, 279, 164, 287, 0, 
2016-11-08, 8, 888, 169, 179, 282, 159, 2704, 133, 
2016-11-08, 9, 883, 177, 179, 269, 169, 5545, 413, 
2016-11-08, 10, 882, 178, 182, 215, 233, 6758, 521, 
2016-11-08, 11, 877, 177, 182, 208, 457, 7027, 506, 
2016-11-08, 12, 873, 180, 181, 207, 589, 7060, 485, 
2016-11-08, 13, 870, 186, 182, 202, 479, 7037, 481, 
2016-11-08, 14, 870, 188, 183, 218, 354, 6858, 489, 
2016-11-08, 15, 870, 187, 183, 223, 318, 6165, 478, 
2016-11-08, 16, 873, 187, 183, 236, 249, 3695, 353, 
2016-11-08, 17, 878, 184, 183, 239, 157, 0, 10, 
2016-11-08, 18, 875, 187, 183, 287, 235, 0, 0, 
2016-11-08, 19, 878, 187, 182, 291, 224, 0, 0, 
2016-11-08, 20, 880, 186, 181, 289, 247, 0, 0, 
2016-11-08, 21, 881, 182, 181, 279, 222, 0, 0, 
2016-11-08, 22, 879, 173, 180, 277, 257, 0, 0, 
2016-11-08, 23, 876, 141, 181, 244, 230, 0, 0, 
2016-11-08, 24, 873, 135, 180, 243, 162, 0, 0, 
2016-11-09, 1, 874, 137, 181, 212, 175, 0, 0, 
2016-11-09, 2, 873, 133, 181, 196, 232, 0, 0, 
2016-11-09, 3, 872, 133, 182, 184, 165, 0, 0, 
2016-11-09, 4, 871, 134, 182, 182, 171, 0, 0, 
2016-11-09, 5, 873, 138, 182, 230, 191, 0, 0, 
2016-11-09, 6, 874, 139, 181, 263, 159, 0, 0, 
2016-11-09, 7, 880, 144, 182, 272, 161, 142, 0, 
2016-11-09, 8, 885, 152, 180, 271, 156, 762, 156, 
2016-11-09, 9, 882, 161, 178, 246, 219, 3059, 327, 
2016-11-09, 10, 878, 163, 182, 251, 339, 6646, 432, 
2016-11-09, 11, 873, 162, 181, 229, 470, 6916, 450, 
2016-11-09, 12, 870, 160, 182, 228, 470, 6950, 457, 
2016-11-09, 13, 868, 168, 180, 230, 446, 7003, 463, 
2016-11-09, 14, 867, 169, 173, 228, 368, 6567, 479, 
2016-11-09, 15, 873, 168, 178, 235, 363, 5752, 469, 
2016-11-09, 16, 884, 169, 181, 272, 316, 3647, 337, 
2016-11-09, 17, 890, 167, 181, 283, 270, 0, 7, 
2016-11-09, 18, 894, 164, 180, 289, 237, 0, 0, 
2016-11-09, 19, 901, 166, 179, 288, 155, 0, 0, 
2016-11-09, 20, 903, 166, 180, 289, 140, 0, 0, 
2016-11-09, 21, 903, 160, 180, 282, 105, 0, 0, 
2016-11-09, 22, 903, 155, 179, 256, 143, 0, 0, 
2016-11-09, 23, 904, 143, 178, 233, 154, 0, 0, 
2016-11-09, 24, 904, 140, 179, 227, 137, 0, 0, 
2016-11-10, 1, 905, 150, 178, 196, 51, 0, 0, 
2016-11-10, 2, 906, 151, 179, 178, 154, 0, 0, 
2016-11-10, 3, 906, 151, 179, 177, 156, 0, 0, 
2016-11-10, 4, 907, 154, 179, 182, 131, 0, 0, 
2016-11-10, 5, 907, 158, 177, 236, 102, 0, 0, 
2016-11-10, 6, 907, 157, 177, 250, 97, 2, 0, 
2016-11-10, 7, 906, 166, 176, 273, 78, 321, 0, 
2016-11-10, 8, 906, 176, 174, 286, 82, 2937, 196, 
2016-11-10, 9, 904, 181, 171, 272, 63, 5846, 414, 
2016-11-10, 10, 901, 181, 174, 253, 90, 6794, 523, 
2016-11-10, 11, 903, 181, 174, 228, 119, 6967, 508, 
2016-11-10, 12, 908, 181, 174, 239, 124, 6935, 485, 
2016-11-10, 13, 906, 185, 176, 240, 131, 6943, 482, 
2016-11-10, 14, 905, 187, 174, 241, 133, 6782, 493, 
2016-11-10, 15, 905, 187, 174, 270, 153, 6100, 490, 
2016-11-10, 16, 905, 188, 173, 292, 126, 3526, 352, 
2016-11-10, 17, 940, 187, 174, 301, 103, 0, 12, 
2016-11-10, 18, 946, 186, 174, 303, 99, 0, 0, 
2016-11-10, 19, 949, 186, 173, 301, 112, 0, 0, 
2016-11-10, 20, 950, 184, 172, 298, 110, 0, 0, 
2016-11-10, 21, 950, 181, 176, 282, 120, 0, 0, 
2016-11-10, 22, 951, 176, 176, 269, 110, 0, 0, 
2016-11-10, 23, 951, 160, 176, 251, 96, 0, 0, 
2016-11-10, 24, 952, 151, 176, 231, 82, 0, 0, 
2016-11-11, 1, 953, 154, 177, 211, 6, 0, 0, 
2016-11-11, 2, 954, 152, 177, 200, 84, 0, 0, 
2016-11-11, 3, 954, 142, 177, 198, 93, 0, 0, 
2016-11-11, 4, 955, 139, 177, 203, 98, 0, 0, 
2016-11-11, 5, 956, 138, 177, 240, 93, 0, 0, 
2016-11-11, 6, 955, 134, 177, 260, 100, 4, 0, 
2016-11-11, 7, 955, 134, 172, 255, 98, 305, 0, 
2016-11-11, 8, 954, 136, 167, 233, 88, 2925, 187, 
2016-11-11, 9, 952, 139, 158, 215, 91, 5822, 409, 
2016-11-11, 10, 950, 139, 162, 199, 92, 6816, 472, 
2016-11-11, 11, 948, 159, 170, 202, 100, 6995, 487, 
2016-11-11, 12, 946, 169, 170, 220, 140, 6915, 486, 
2016-11-11, 13, 946, 196, 165, 225, 183, 6815, 477, 
2016-11-11, 14, 946, 205, 164, 240, 170, 6532, 492, 
2016-11-11, 15, 946, 174, 165, 245, 119, 5744, 490, 
2016-11-11, 16, 947, 163, 167, 293, 90, 3226, 350, 
2016-11-11, 17, 952, 190, 167, 307, 140, 0, 8, 
2016-11-11, 18, 954, 204, 167, 308, 245, 0, 0, 
2016-11-11, 19, 955, 204, 167, 308, 189, 0, 0, 
2016-11-11, 20, 954, 205, 166, 304, 80, 0, 0, 
2016-11-11, 21, 955, 200, 166, 280, 151, 0, 0, 
2016-11-11, 22, 956, 193, 166, 284, 290, 0, 0, 
2016-11-11, 23, 957, 175, 167, 258, 578, 0, 0, 
2016-11-11, 24, 955, 170, 167, 227, 467, 0, 0, 
2016-11-12, 1, 956, 167, 171, 217, 370, 0, 0, 
2016-11-12, 2, 955, 168, 173, 209, 352, 0, 0, 
2016-11-12, 3, 955, 167, 176, 211, 358, 0, 0, 
2016-11-12, 4, 956, 166, 176, 210, 379, 0, 0, 
2016-11-12, 5, 956, 162, 176, 235, 373, 0, 0, 
2016-11-12, 6, 956, 162, 176, 265, 363, 0, 0, 
2016-11-12, 7, 955, 161, 177, 262, 279, 254, 0, 
2016-11-12, 8, 955, 162, 177, 281, 211, 1731, 0, 
2016-11-12, 9, 955, 163, 176, 275, 199, 4005, 30, 
2016-11-12, 10, 954, 162, 177, 253, 130, 5290, 153, 
2016-11-12, 11, 954, 162, 177, 234, 66, 5740, 263, 
2016-11-12, 12, 951, 161, 175, 229, 54, 5788, 139, 
2016-11-12, 13, 948, 163, 175, 228, 65, 5641, 41, 
2016-11-12, 14, 948, 163, 177, 230, 44, 5077, 6, 
2016-11-12, 15, 948, 164, 175, 251, 37, 4183, 7, 
2016-11-12, 16, 948, 163, 184, 287, 55, 2400, 0, 
2016-11-12, 17, 950, 163, 174, 310, 105, 0, 0, 
2016-11-12, 18, 952, 160, 174, 313, 67, 0, 0, 
2016-11-12, 19, 954, 160, 174, 306, 66, 0, 0, 
2016-11-12, 20, 955, 159, 185, 302, 84, 0, 0, 
2016-11-12, 21, 955, 148, 173, 299, 56, 0, 0, 
2016-11-12, 22, 956, 153, 174, 264, 65, 0, 0, 
2016-11-12, 23, 956, 160, 174, 243, 66, 0, 0, 
2016-11-12, 24, 956, 161, 174, 218, 53, 0, 0, 
2016-11-13, 1, 956, 162, 175, 221, 76, 0, 0, 
2016-11-13, 2, 956, 162, 175, 219, 165, 0, 0, 
2016-11-13, 3, 957, 161, 175, 220, 91, 0, 0, 
2016-11-13, 4, 957, 160, 175, 224, 58, 0, 0, 
2016-11-13, 5, 958, 160, 175, 246, 65, 0, 0, 
2016-11-13, 6, 958, 156, 175, 263, 65, 0, 0, 
2016-11-13, 7, 958, 155, 175, 264, 54, 212, 0, 
2016-11-13, 8, 954, 154, 175, 254, 60, 2690, 120, 
2016-11-13, 9, 950, 155, 172, 239, 114, 5332, 364, 
2016-11-13, 10, 948, 160, 176, 252, 101, 6109, 502, 
2016-11-13, 11, 946, 158, 179, 234, 103, 6806, 502, 
2016-11-13, 12, 943, 160, 177, 206, 102, 6872, 482, 
2016-11-13, 13, 945, 165, 176, 203, 101, 6963, 477, 
2016-11-13, 14, 946, 173, 174, 207, 82, 6843, 488, 
2016-11-13, 15, 946, 180, 176, 210, 78, 6147, 461, 
2016-11-13, 16, 947, 182, 178, 244, 55, 3598, 302, 
2016-11-13, 17, 949, 183, 177, 281, 44, 0, 2, 
2016-11-13, 18, 948, 182, 188, 272, 52, 0, 0, 
2016-11-13, 19, 950, 184, 185, 268, 54, 0, 0, 
2016-11-13, 20, 953, 182, 181, 260, 82, 0, 0, 
2016-11-13, 21, 953, 183, 176, 259, 96, 0, 0, 
2016-11-13, 22, 952, 182, 176, 226, 94, 0, 0, 
2016-11-13, 23, 955, 181, 175, 222, 88, 0, 0, 
2016-11-13, 24, 954, 183, 175, 205, 89, 0, 0, 
2016-11-14, 1, 955, 184, 177, 192, 70, 0, 0, 
2016-11-14, 2, 955, 185, 178, 180, 112, 0, 0, 
2016-11-14, 3, 955, 185, 178, 178, 107, 0, 0, 
2016-11-14, 4, 955, 185, 177, 178, 107, 0, 0, 
2016-11-14, 5, 956, 184, 178, 213, 126, 0, 0, 
2016-11-14, 6, 957, 187, 177, 234, 137, 0, 0, 
2016-11-14, 7, 957, 193, 173, 243, 114, 244, 0, 
2016-11-14, 8, 957, 201, 169, 255, 77, 2787, 159, 
2016-11-14, 9, 955, 211, 168, 229, 58, 5734, 399, 
2016-11-14, 10, 952, 212, 170, 210, 53, 6780, 517, 
2016-11-14, 11, 949, 210, 172, 180, 51, 6963, 504, 
2016-11-14, 12, 946, 211, 172, 181, 50, 6934, 483, 
2016-11-14, 13, 945, 216, 176, 183, 46, 6926, 476, 
2016-11-14, 14, 945, 215, 174, 202, 40, 6753, 490, 
2016-11-14, 15, 944, 214, 175, 206, 44, 6093, 476, 
2016-11-14, 16, 945, 215, 175, 235, 48, 3527, 326, 
2016-11-14, 17, 947, 216, 175, 267, 78, 0, 2, 
2016-11-14, 18, 948, 214, 175, 266, 190, 0, 0, 
2016-11-14, 19, 951, 214, 174, 258, 290, 0, 0, 
2016-11-14, 20, 953, 213, 174, 255, 296, 0, 0, 
2016-11-14, 21, 953, 209, 173, 243, 333, 0, 0, 
2016-11-14, 22, 954, 195, 174, 246, 298, 0, 0, 
2016-11-14, 23, 956, 168, 174, 208, 315, 0, 0, 
2016-11-14, 24, 955, 151, 173, 182, 334, 0, 0, 
2016-11-15, 1, 955, 150, 171, 175, 465, 0, 0, 
2016-11-15, 2, 955, 152, 174, 174, 675, 0, 0, 
2016-11-15, 3, 955, 155, 175, 173, 881, 0, 0, 
2016-11-15, 4, 956, 166, 175, 177, 1009, 0, 0, 
