Date, Hour, RENEWABLES, NUCLEAR, THERMAL, IMPORTS, HYDRO,
2016-11-15, 14, 8222, 2264, 8136, 6989, 1581, 
2016-11-15, 15, 7324, 2263, 8795, 6967, 1844, 
2016-11-15, 16, 5529, 2262, 9474, 8046, 1994, 
2016-11-15, 17, 3062, 2263, 11177, 8834, 2490, 
2016-11-15, 18, 3292, 2265, 12446, 8775, 2751, 
2016-11-15, 19, 4128, 2268, 11252, 8877, 2687, 
2016-11-15, 20, 4280, 2271, 10773, 8986, 2142, 
2016-11-15, 21, 3979, 2270, 9722, 8890, 2399, 
2016-11-15, 22, 4409, 2269, 8519, 8412, 1909, 
2016-11-15, 23, 4122, 2271, 7712, 7716, 1761, 
2016-11-15, 24, 4102, 2273, 6506, 7296, 1628, 
2016-11-16, 1, 4264, 2270, 5868, 6645, 1788, 
2016-11-16, 2, 4872, 2270, 4800, 6363, 1760, 
2016-11-16, 3, 4790, 2268, 4416, 6513, 1635, 
2016-11-16, 4, 4848, 2267, 4311, 6547, 1608, 
2016-11-16, 5, 4799, 2267, 4552, 6770, 1797, 
2016-11-16, 6, 4793, 2268, 5313, 7334, 2005, 
2016-11-16, 7, 4510, 2267, 6655, 8027, 2379, 
2016-11-16, 8, 5234, 2269, 7271, 7798, 2390, 
2016-11-16, 9, 6478, 2265, 6613, 7357, 2250, 
2016-11-16, 10, 8173, 2259, 6006, 6807, 1830, 
2016-11-16, 11, 8486, 2259, 6511, 6068, 2023, 
2016-11-16, 12, 8775, 2259, 6620, 5486, 1815, 
2016-11-16, 13, 8902, 2267, 6434, 5475, 1843, 
2016-11-16, 14, 8931, 2268, 6487, 5529, 1995, 
2016-11-16, 15, 7924, 2269, 7041, 6013, 2318, 
2016-11-16, 16, 6353, 2269, 7758, 7328, 2223, 
2016-11-16, 17, 4494, 2270, 9598, 8028, 2386, 
2016-11-16, 18, 4118, 2271, 11607, 8039, 2799, 
2016-11-16, 19, 3802, 2275, 11470, 8511, 2749, 
2016-11-16, 20, 3515, 2275, 11422, 8427, 2509, 
2016-11-16, 21, 3216, 2276, 10678, 8376, 2588, 
2016-11-16, 22, 3353, 2276, 8982, 8464, 2536, 
2016-11-16, 23, 3330, 2277, 7782, 8070, 2259, 
2016-11-16, 24, 3189, 2276, 6826, 7454, 2193, 
2016-11-17, 1, 2494, 2276, 6783, 7230, 2011, 
2016-11-17, 2, 3028, 2276, 6360, 7127, 1779, 
2016-11-17, 3, 2972, 2276, 5916, 7204, 1723, 
2016-11-17, 4, 2378, 2277, 6432, 7203, 1727, 
2016-11-17, 5, 1716, 2278, 6981, 7682, 1843, 
2016-11-17, 6, 1755, 2278, 7573, 7691, 2618, 
2016-11-17, 7, 2056, 2277, 8470, 8405, 3030, 
2016-11-17, 8, 4598, 2279, 8239, 7255, 2731, 
2016-11-17, 9, 7938, 2278, 6099, 6576, 1900, 
2016-11-17, 10, 8599, 2275, 5668, 6228, 1874, 
2016-11-17, 11, 9094, 2275, 5350, 5849, 1903, 
2016-11-17, 12, 9314, 2274, 5464, 5454, 1937, 
2016-11-17, 13, 9580, 2272, 5505, 5196, 1813, 
2016-11-17, 14, 9406, 2272, 5842, 5439, 1720, 
2016-11-17, 15, 8551, 2272, 6618, 5966, 1919, 
2016-11-17, 16, 5797, 2271, 8062, 7128, 2343, 
2016-11-17, 17, 1787, 2271, 11647, 8057, 2809, 
2016-11-17, 18, 1756, 2273, 13187, 8463, 3048, 
2016-11-17, 19, 1811, 2274, 12776, 8771, 3058, 
2016-11-17, 20, 1914, 2276, 12324, 8548, 2967, 
2016-11-17, 21, 1929, 2277, 11721, 8242, 2930, 
2016-11-17, 22, 1885, 2277, 10301, 8412, 2855, 
2016-11-17, 23, 1820, 2276, 9040, 8237, 2466, 
2016-11-17, 24, 1840, 2273, 8028, 8117, 1901, 
2016-11-18, 1, 1866, 2272, 7439, 7659, 1980, 
2016-11-18, 2, 1896, 2273, 6956, 7372, 1976, 
2016-11-18, 3, 1856, 2274, 6885, 7033, 1986, 
2016-11-18, 4, 1823, 2273, 6971, 6955, 1940, 
2016-11-18, 5, 1770, 2274, 7112, 7331, 2014, 
2016-11-18, 6, 1802, 2273, 7759, 7602, 2266, 
2016-11-18, 7, 1984, 2272, 8704, 7979, 2937, 
2016-11-18, 8, 4710, 2273, 8230, 7483, 2277, 
2016-11-18, 9, 7782, 2274, 6506, 6541, 1607, 
2016-11-18, 10, 8894, 2273, 5835, 5988, 1567, 
2016-11-18, 11, 9389, 2274, 5927, 5622, 1490, 
2016-11-18, 12, 9386, 2273, 5929, 5442, 1425, 
2016-11-18, 13, 9397, 2273, 6049, 5415, 1411, 
2016-11-18, 14, 9311, 2273, 6115, 5800, 1533, 
2016-11-18, 15, 8599, 2272, 6477, 6112, 1723, 
2016-11-18, 16, 5760, 2271, 8136, 7139, 1871, 
2016-11-18, 17, 1879, 2271, 11065, 8451, 2483, 
2016-11-18, 18, 1936, 2270, 11876, 9133, 2834, 
2016-11-18, 19, 1987, 2270, 11448, 9061, 2974, 
2016-11-18, 20, 1952, 2271, 11163, 8738, 2670, 
2016-11-18, 21, 1926, 2272, 10416, 8743, 2711, 
2016-11-18, 22, 1866, 2273, 9684, 8586, 2518, 
2016-11-18, 23, 1808, 2273, 8682, 8192, 2385, 
2016-11-18, 24, 1728, 2272, 7541, 7987, 2115, 
2016-11-19, 1, 1658, 2271, 6817, 7767, 2128, 
2016-11-19, 2, 1846, 2272, 6425, 7457, 2139, 
2016-11-19, 3, 2254, 2272, 5615, 7483, 2078, 
2016-11-19, 4, 2338, 2273, 5357, 7357, 2159, 
2016-11-19, 5, 2227, 2275, 5534, 7476, 2181, 
2016-11-19, 6, 2129, 2275, 5494, 8072, 2353, 
2016-11-19, 7, 2276, 2274, 5880, 8470, 2255, 
2016-11-19, 8, 4735, 2275, 5309, 7300, 2145, 
2016-11-19, 9, 7674, 2275, 4445, 5944, 2034, 
2016-11-19, 10, 8890, 2273, 4146, 5527, 2008, 
2016-11-19, 11, 8739, 2273, 4175, 6129, 1969, 
2016-11-19, 12, 8181, 2274, 4693, 6220, 1943, 
2016-11-19, 13, 7929, 2273, 4882, 6155, 2056, 
2016-11-19, 14, 7011, 2272, 5537, 6231, 2078, 
2016-11-19, 15, 5388, 2272, 6123, 6776, 2386, 
2016-11-19, 16, 3600, 2271, 6854, 7994, 2615, 
2016-11-19, 17, 1799, 2270, 8407, 9079, 2729, 
2016-11-19, 18, 1897, 2270, 9434, 9167, 3271, 
2016-11-19, 19, 1913, 2270, 9191, 9510, 3242, 
2016-11-19, 20, 1959, 2270, 8900, 9454, 3061, 
2016-11-19, 21, 1894, 2270, 8728, 9357, 2660, 
2016-11-19, 22, 1829, 2269, 7975, 9061, 2618, 
2016-11-19, 23, 1839, 2270, 7383, 8723, 2243, 
2016-11-19, 24, 1862, 2270, 7116, 8185, 2022, 
2016-11-20, 1, 1860, 2270, 6549, 7532, 2210, 
2016-11-20, 2, 1879, 2271, 5526, 7714, 2208, 
2016-11-20, 3, 1911, 2271, 4864, 7814, 2223, 
2016-11-20, 4, 1906, 2271, 4523, 7857, 2320, 
2016-11-20, 5, 1941, 2271, 4688, 7839, 2261, 
2016-11-20, 6, 1923, 2271, 4678, 8036, 2508, 
2016-11-20, 7, 1938, 2271, 5019, 8243, 2475, 
2016-11-20, 8, 2831, 2271, 5166, 7876, 2240, 
2016-11-20, 9, 3923, 2271, 5491, 7319, 2107, 
2016-11-20, 10, 5026, 2270, 5517, 6854, 1991, 
2016-11-20, 11, 5798, 2269, 5030, 7005, 1936, 
2016-11-20, 12, 5471, 2269, 5375, 7262, 1988, 
2016-11-20, 13, 4750, 2269, 6040, 7471, 2128, 
2016-11-20, 14, 4203, 2270, 6375, 7915, 2128, 
2016-11-20, 15, 3733, 2269, 6740, 8005, 2284, 
2016-11-20, 16, 2897, 2270, 7225, 8354, 2476, 
2016-11-20, 17, 2086, 2270, 7937, 9121, 2768, 
2016-11-20, 18, 2079, 2270, 9490, 9046, 3434, 
2016-11-20, 19, 2190, 2270, 9225, 9227, 3519, 
2016-11-20, 20, 2366, 2270, 8832, 9184, 3302, 
2016-11-20, 21, 2557, 2269, 8367, 9131, 2870, 
2016-11-20, 22, 2421, 2269, 8104, 8874, 2480, 
2016-11-20, 23, 2361, 2270, 7752, 8218, 2181, 
2016-11-20, 24, 2182, 2270, 7362, 7421, 2107, 
2016-11-21, 1, 1998, 2270, 6961, 7057, 2160, 
2016-11-21, 2, 2053, 2271, 6213, 7523, 2009, 
2016-11-21, 3, 1995, 2271, 5681, 7678, 1892, 
2016-11-21, 4, 2551, 2271, 5620, 6987, 1862, 
2016-11-21, 5, 2914, 2271, 5603, 7052, 2053, 
2016-11-21, 6, 3042, 2271, 6137, 7620, 2303, 
2016-11-21, 7, 3049, 2270, 7189, 8416, 2492, 
2016-11-21, 8, 4978, 2271, 7277, 7660, 2399, 
2016-11-21, 9, 7452, 2270, 6773, 6447, 2200, 
2016-11-21, 10, 8650, 2269, 5968, 6444, 2021, 
2016-11-21, 11, 9502, 2269, 5685, 6053, 2010, 
